,Word,Frequency,tf_idf
1994,beware,175,0.00031940828158461714
2001,judge,175,0.0003190964869102506
2025,bone,172,0.0003190957266823379
2109,troll,162,0.000318888307192805
2005,adequate,174,0.00031884154251607334
1999,appears,175,0.00031878649975139624
2022,sampler,172,0.0003187577450583434
2009,cafeteria,173,0.000318615976685381
2010,plaza,173,0.000318615976685381
2004,familiar,174,0.0003185241261867982
2000,sometime,175,0.00031847829927196634
2051,pastry,169,0.00031841854840718343
2002,celebrate,174,0.00031820859364504897
2006,appropriate,174,0.00031820859364504897
2020,neighbor,172,0.0003180882333112555
2023,dente,172,0.0003180882333112555
2018,pint,172,0.0003177566488586407
2008,occasionally,174,0.00031758309140413364
2007,worry,174,0.00031727307841362056
2031,atm,171,0.0003169045023545158
2053,coast,169,0.00031626660005023064
2047,roof,170,0.00031605992912187974
2115,sal,161,0.00031600881955029595
2026,oregano,171,0.00031590922648155553
2019,improvement,172,0.00031580990921383954
2021,beginning,172,0.00031580990921383954
2016,presented,172,0.0003154923495684989
2015,decorated,173,0.00031544966991699057
2012,accurate,173,0.00031544966991699057
2014,delivering,173,0.00031544966991699057
2024,placing,172,0.00031517669719979667
2059,milk,168,0.00031509841282401774
2041,farm,170,0.0003150512596506882
2070,coleslaw,166,0.0003149718266835058
2030,bitter,171,0.00031493255498959624
2043,rule,170,0.00031471934257519795
2072,dance,166,0.00031422589244730297
2044,pa,170,0.0003137361300246699
2027,entirely,171,0.00031365809172217036
2034,fellow,171,0.0003133442745416583
2066,pot,167,0.0003132228270333986
2040,neat,170,0.0003130908441417039
2039,advance,170,0.0003130908441417039
2037,pain,171,0.00031303233090771543
2054,history,169,0.0003128680523247556
2035,previously,171,0.0003127222385822033
2097,bf,163,0.0003127158195847947
2052,blame,169,0.00031254018273024525
2036,exact,171,0.00031241397572058337
2045,according,170,0.00031213770096716694
2057,screen,168,0.00031200715413965443
2067,concert,167,0.00031183421966595246
2049,advantage,169,0.0003115688822266195
2042,sampled,170,0.00031151185188352
2046,everyday,170,0.00031151185188352
2050,deserve,169,0.0003112491332938115
2124,id,160,0.0003110030510297653
2121,milano,160,0.0003110030510297653
2048,knock,170,0.00031089345356125476
2088,pit,164,0.0003108071571654635
2060,pic,168,0.00031036695935030017
2061,traffic,168,0.000310045116730262
2055,tomorrow,168,0.00030972527937320757
2058,bottled,168,0.00030972527937320757
2065,advertised,167,0.0003094915315392055
2062,crusty,168,0.00030940742244591916
2064,practically,168,0.0003087775528288795
2063,updated,168,0.0003084654927204944
2079,apartment,165,0.0003084391881906485
2071,unlimited,166,0.00030829278325703946
2056,finishing,168,0.00030815531818318494
2080,franchise,165,0.0003077624390228956
2178,mickey,154,0.00030775776234298255
2082,pgh,164,0.00030759606966154117
2068,tho,167,0.0003075657115980268
2099,loaf,163,0.00030711374787201716
2108,hospital,162,0.0003070168259805188
2089,information,164,0.00030690960004874454
2101,pumpkin,162,0.0003066541841955608
2069,settled,167,0.00030662938859715814
2100,almond,162,0.0003059367747940889
2075,former,166,0.0003057240007501344
2074,promise,166,0.0003054118606025295
2073,initially,166,0.0003054118606025295
2113,hamburger,161,0.0003051216603880465
2095,trash,163,0.0003040319852165575
2090,flake,164,0.0003039318034277228
2103,flour,162,0.00030384489808030283
2087,generic,164,0.0003036116010725439
2091,rolled,164,0.0003036116010725439
2093,dense,163,0.0003033722942455331
2158,coal,155,0.0003033709518715924
2116,account,161,0.00030334548102696176
2084,decade,164,0.00030329343176189484
2086,blow,164,0.00030329343176189484
2077,heavenly,165,0.0003032636679569353
2098,cleaning,163,0.00030304569674627287
2083,respect,164,0.0003029772698419597
2085,rated,164,0.0003029772698419597
2094,everybody,163,0.0003027212269331171
2106,calorie,162,0.0003024978657837383
2081,caught,164,0.0003023508679595598
2107,pour,162,0.0003021667583133884
2092,hooked,163,0.00030176031082210155
2215,grampa,150,0.0003012039743435908
2131,policy,159,0.0003009754030067541
2105,control,162,0.00030086404149180963
2102,ownership,162,0.00030086404149180963
2096,diverse,163,0.00030081758349424233
2110,swear,162,0.0003005436495496438
2119,deck,161,0.0003003015314102194
2104,minimal,162,0.00029990902057165924
2130,page,159,0.0002995772141819063
2128,replied,160,0.00029942400004755567
2120,cleaned,160,0.00029942400004755567
2111,concern,161,0.0002993273446389567
2148,charcuterie,157,0.0002989731220595455
2179,chorizo,154,0.0002989365206688755
2112,row,161,0.0002986884418363744
2118,warning,161,0.00029837207531624004
2123,pick-up,160,0.00029811145768782047
2126,design,160,0.0002977887550876399
2129,charming,160,0.0002977887550876399
2139,cent,158,0.00029735189099592055
2199,strike,151,0.00029723539744514545
2132,broken,159,0.00029722321771098856
2117,steep,161,0.0002971265701998345
2127,heck,160,0.00029683323412310495
2114,disappoints,161,0.000296820059399324
2134,bed,159,0.00029657107760388125
2122,deserves,160,0.00029620644007077456
2125,granted,160,0.00029558758033361925
2161,martini,155,0.0002944523311756111
2133,industry,159,0.00029435514982033224
2172,pickled,154,0.00029397868478546626
2155,king,156,0.0002939248139143232
2144,straw,157,0.000293809800046664
2149,fav,157,0.000293809800046664
2166,ginger,155,0.0002937506668332124
2141,earth,158,0.0002937498164779823
2171,broth,154,0.00029361810126676585
2152,loyal,156,0.00029358794300863043
2140,failed,158,0.00029343529972657975
2188,text,153,0.00029316122998250646
2138,arriving,158,0.00029312281869656615
2136,exception,158,0.00029312281869656615
2196,humble,152,0.0002931106474113337
2159,wash,155,0.00029305924613243407
2146,pair,157,0.0002928406237975431
2137,layout,158,0.0002928123472047573
2150,crushed,157,0.0002925218678561739
2135,ridiculously,158,0.0002925038595698899
2162,news,155,0.0002923777742767395
2147,eh,157,0.0002922052159297466
2220,giovanni,149,0.0002920395822684428
2151,carnivore,156,0.0002919384000463668
2145,tight,157,0.0002918906404243242
2142,mainly,157,0.0002915781142852723
2143,encountered,157,0.0002915781142852723
2190,law,153,0.0002913559724529329
2153,wont,156,0.00029097539689437404
2160,flag,155,0.00029071579754596876
2164,sloppy,155,0.00029071579754596876
2278,dinette,142,0.000290539732426353
2177,lawrenceville,154,0.0002904914660555992
2154,gorgeous,156,0.0002900314643706661
2156,essentially,156,0.00028941240327002736
2169,ride,154,0.00028884021175534964
2163,foodie,155,0.0002884828564911511
2173,estimated,154,0.00028819560004577233
2165,subpar,155,0.00028817228831700797
2214,linguine,150,0.0002881405046922615
2210,reuben,150,0.0002881405046922615
2157,raised,155,0.0002878637434026573
2186,angry,153,0.0002876139469724428
2170,enormous,154,0.0002875596995721957
2180,played,153,0.0002869646259647305
2167,traveling,154,0.0002869322780245272
2212,coworker,150,0.000286696804636801
2176,skeptical,154,0.0002866216767718534
2168,underwhelming,154,0.0002863131122633499
2174,heading,154,0.0002863131122633499
2175,warned,154,0.0002863131122633499
2193,chipotle,152,0.00028606004703405014
2187,messy,153,0.0002860072472313286
2184,pointed,153,0.0002853797161848669
2181,pricy,153,0.0002853797161848669
2259,asylum,143,0.00028532690949526314
2208,xl,150,0.0002852971939851095
2201,airport,151,0.0002851632900858483
2185,alternative,153,0.00028506908141397836
2182,considered,153,0.00028506908141397836
2183,satisfy,153,0.00028476049705255564
2189,bothered,153,0.00028476049705255564
2227,truck,148,0.00028466186675477035
2198,quarter,151,0.0002845041468016846
2273,federal,142,0.00028422627129200107
2247,spirit,145,0.0002841995934827128
2191,minor,152,0.0002841379188180519
2200,cross,151,0.0002838542875348945
2195,easier,152,0.00028382515801931
2197,removed,151,0.0002835327583926964
2194,garlicky,152,0.0002835144892816978
2192,thus,152,0.0002835144892816978
2202,direction,151,0.0002832134543834922
2211,tipped,150,0.0002826200133791569
2203,golden,151,0.00028258140004488064
2229,tremont,148,0.0002825249697938247
2231,anniversary,148,0.00028217843498364514
2206,county,150,0.00028197445781612035
2228,root,148,0.00028183453544466713
2245,kale,145,0.0002814662045258893
2209,ugh,150,0.0002810228591929447
2204,thats,150,0.00028071000004458346
2253,code,144,0.0002806679885154843
2222,assured,149,0.000280414125053115
2219,personality,149,0.000280414125053115
2246,brownie,145,0.0002803444763154619
2225,custom,148,0.0002801532053144629
2205,wondering,150,0.0002800906164664244
2207,comparable,150,0.0002800906164664244
2213,whoever,150,0.0002797840354753597
2232,crouton,148,0.0002794977942563281
2242,angel,146,0.0002793987291260398
2217,terribly,149,0.0002791493734649917
2216,searching,149,0.0002791493734649917
2293,poutine,140,0.00027890673103092236
2218,freshness,149,0.0002788386000442862
2221,divine,149,0.0002788386000442862
2223,and/or,149,0.00027852993357822196
2312,brioche,138,0.0002784753544186962
2396,sushi,131,0.00027843873580977557
2224,skimpy,148,0.0002778996572325766
2235,blueberry,146,0.0002776892688121732
2226,delight,148,0.0002775866970116347
2230,written,148,0.0002775866970116347
2283,nutella,141,0.00027715015285939283
2234,3rd,147,0.00027696761311157375
2233,current,147,0.00027696761311157375
2237,jersey,146,0.0002766941765009614
2276,ziti,142,0.0002763908744122519
2398,jo,130,0.00027631324927687647
2239,screwed,146,0.00027604290280861535
2241,focus,146,0.00027604290280861535
2236,national,146,0.000275720797036648
2238,theme,146,0.0002754010002864772
2251,lemonade,144,0.000274889159799397
2299,thai,140,0.00027479027786982255
2248,test,145,0.0002741521979948577
2240,deliciousness,146,0.00027414425645916335
2316,marco,138,0.0002736635394920991
2265,bell,143,0.0002736576593494774
2244,welcomed,145,0.00027351469206533693
2284,remake,141,0.0002733349478620714
2256,twenty,144,0.0002732285725447279
2254,lebanon,144,0.0002729038453160167
2296,whiskey,140,0.00027287165550116533
2255,minus,144,0.00027258149706272067
2298,fiance,140,0.00027249804519517793
2243,buying,145,0.00027226655607245676
2252,sum,144,0.0002719437998169679
2301,lounge,139,0.00027167431842454174
2266,parlor,143,0.0002716560216652412
2369,sir,133,0.00027163853948730535
2249,appealing,144,0.00027162838384419666
2263,minimum,143,0.00027133115190205624
2326,map,137,0.00027127206288812415
2286,romano,141,0.00027119812981366633
2250,handled,144,0.0002710042550848896
2306,cousin,139,0.0002709225722475856
2277,espresso,142,0.00027073876870052437
2352,drew,135,0.0002706470615284783
2270,sea,142,0.0002704088110347482
2285,error,141,0.00027016819233681964
2311,uber,138,0.00027009800876309515
2258,frustrating,143,0.00027005530120712787
2261,heated,143,0.00027005530120712787
2260,factor,143,0.00027005530120712787
2267,wrote,143,0.00026974207562305643
2257,wasted,143,0.00026974207562305643
2269,answering,143,0.00026974207562305643
2324,angelos,137,0.0002696771486753969
2308,blt,139,0.000269457856403035
2264,indeed,143,0.0002694310794214629
2262,happily,143,0.0002691222810912446
2268,btw,143,0.0002691222810912446
2274,speed,142,0.0002684800835535848
2279,fave,142,0.0002684800835535848
2291,drizzle,140,0.00026825210586634577
2280,burn,142,0.0002681668025972878
2272,saved,142,0.0002681668025972878
2275,ala,142,0.0002678557674019162
2271,tucked,142,0.00026724030709759954
2304,brooklyn,139,0.000267010201014829
2307,hr,139,0.00026667177252936487
2294,piled,140,0.0002666002362314419
2379,groupon,132,0.0002663677303135355
2281,grown,141,0.00026627830398744774
2289,refilled,140,0.00026627738105276886
2408,trivia,130,0.0002659870789818724
2282,overpowering,141,0.0002659694591807759
2288,freaking,140,0.0002659569442876487
2297,purchased,140,0.0002659569442876487
2313,island,138,0.0002657693918403532
2287,amazingly,141,0.0002656628125764075
2295,thickness,140,0.00026532318294612736
2390,dante,131,0.000265239342612719
2300,salted,139,0.000265018935558964
2303,soaked,139,0.000265018935558964
2292,beautifully,140,0.0002646986739260695
2349,porta,135,0.0002645996215183878
2319,character,138,0.00026441993292539796
2305,hire,139,0.0002643753997595348
2366,mike,134,0.00026415627032430036
2290,importantly,140,0.00026408315095963566
2302,sparse,139,0.00026374146933136935
2318,sticky,138,0.0002634354448077555
2325,scoop,137,0.000262834768608079
2309,kudos,139,0.0002628079691123119
2321,sucked,138,0.00026279166142813553
2320,happening,138,0.00026279166142813553
2335,honor,136,0.00026225689505224596
2322,rudely,137,0.00026217551979635246
2330,asian,136,0.00026191766152382635
2331,mentor,136,0.00026191766152382635
2310,frankly,138,0.0002618440486886976
2314,skill,138,0.0002618440486886976
2346,pink,135,0.00026135556746516807
2333,message,136,0.0002612473909209837
2315,penny,138,0.0002612239346851073
2317,fyi,138,0.0002612239346851073
2328,exciting,137,0.00026120571346459044
2368,mineos,134,0.0002611771559796868
2339,broke,136,0.00026091626664743604
2338,fireplace,136,0.0002602618298708316
2323,microwave,137,0.00026025786691005623
2327,understaffed,137,0.0002599466280460259
2341,aspect,136,0.0002599384362040329
2348,cutting,135,0.0002596577838641486
2329,weeknight,137,0.00025963768616871035
2336,moon,136,0.0002596175398105416
2340,tax,136,0.0002596175398105416
2458,novanta,125,0.00025912204083449727
2334,chat,136,0.0002586694558798326
2354,overdone,135,0.0002583481399453108
2355,poured,135,0.0002583481399453108
2397,pudding,130,0.0002581903446089274
2358,argue,134,0.0002580659312072995
2362,alot,134,0.0002580659312072995
2337,meaning,136,0.00025804920740335414
2343,indoor,135,0.00025802712417312087
2395,jack,131,0.0002578664706312189
2332,dig,136,0.000257742520576238
2345,noted,135,0.0002577085873119347
2386,cancelled,131,0.00025749411364950684
2344,built,135,0.0002573924913702168
2356,hurt,134,0.00025707926272615025
2357,rough,134,0.00025707926272615025
2342,fridge,135,0.0002570787992231761
2350,created,135,0.0002570787992231761
2399,napoli,130,0.0002570276510000945
2383,filthy,132,0.000256926728326882
2377,mule,132,0.000256926728326882
2351,showing,135,0.0002567674745865985
2353,watering,135,0.0002567674745865985
2432,chuck,128,0.0002566135101899646
2365,younger,134,0.00025643445001979
2378,dairy,132,0.0002562313034304647
2347,whim,135,0.0002561517867606824
2359,insisted,134,0.0002561158121422089
2373,approached,133,0.00025581100188097605
2364,convenience,134,0.0002557996348133278
2361,comparison,134,0.00025517451182152293
2360,kill,134,0.00025517451182152293
2363,entered,134,0.00025517451182152293
2376,pace,133,0.00025516076076550733
2367,acted,134,0.0002548654932933645
2374,unable,133,0.0002548395005730284
2411,pear,130,0.00025479963553622526
2380,a+,132,0.000254543456962474
2400,macaroni,130,0.00025444015318262586
2372,falling,133,0.0002542045001112969
2370,acknowledged,133,0.00025389068231472083
2388,shift,131,0.0002536116987995335
2394,screaming,131,0.0002536116987995335
2381,featured,132,0.00025356364412919014
2412,barbecue,130,0.0002533808229653678
2371,afraid,133,0.0002532702244198697
2375,worried,133,0.0002532702244198697
2413,bleu,129,0.0002531996131800508
2484,xyz,123,0.0002530483003136069
2384,fashioned,131,0.0002529445485745626
2385,sale,131,0.00025261509744003107
2382,planned,132,0.0002522931880803849
2389,natural,131,0.0002522883357325092
2423,mozz,129,0.0002521294034299704
2474,nick,124,0.0002519274027990365
2438,glove,127,0.00025184977909780136
2406,gas,130,0.0002516757316331248
2430,dumpling,128,0.00025159730188654104
2402,fake,130,0.0002513433235931728
2417,ignore,129,0.00025108748450127107
2416,female,129,0.0002507462098927483
2391,inconvenience,131,0.00025069338024322755
2387,peak,131,0.00025038187604947286
2393,assuming,131,0.00025038187604947286
2405,whipped,130,0.00025036247057424576
2480,mod,123,0.0002503302277930126
